,Year,Structure Number,Avg Daily Traffic,Age,Deck Area,Structure Type,Max Span Length,Deck Width,Deck Rating,Str Evl Apr,Operating Rating (Tons),District,108C - Deck Protection Code,Wrng Surf Type Code,Maximum Temperature,Minimum Temperature,Number of Freeze-Thaw Cycles,Time of Wetness,Prevailing Wind Direction,Mean Wind Speed,Number of Days with Measurable Precipitation,Maintenance Count,Previous Record 1,Previous Record 2
23794,2015,3160866,19150,14,43829,1,136,68,5,5,44,8,1,9,35,-20,72,3707,145,0,139,1,7,6
24896,2016,3160866,19150,15,43829,1,136,68,5,5,44,8,1,9,37,-15,83,3460,143,0,141,1,5,7
25863,2017,3160866,11187,16,43829,1,136,68,5,5,44,8,1,9,34,-14,80,3741,139,0,133,1,5,5
26031,2018,3160866,11187,17,43829,1,136,68,6,5,44,8,1,9,35,-19,106,4242,146,0,158,2,5,5
27476,2019,3160866,11187,18,43829,1,136,68,6,5,44,8,1,9,37,-20,96,3857,139,0,146,2,6,5
28251,2020,3160866,11187,19,43829,1,136,68,6,5,44,8,1,9,36,-11,96,3905,145,0,154,2,6,6
28413,2021,3160866,11187,20,43829,1,136,68,6,5,42,8,1,2,36,-16,92,3764,139,0,145,2,6,6
10110,1997,3160882,11200,97,4141,1,52,75,7,6,36,8,0,6,35,-19,105,3546,145,0,119,0,7,7
10623,1998,3160882,11200,98,4141,1,52,75,7,6,36,8,0,6,35,-12,81,3669,149,0,118,0,7,7
11566,1999,3160882,11200,99,4141,1,52,75,7,6,36,8,0,6,38,-23,90,2588,151,0,95,0,7,7
12767,2000,3160882,11200,100,4141,1,52,75,7,6,36,8,0,6,33,-16,84,3222,139,0,109,0,7,7
12867,2001,3160882,11200,101,4141,1,52,75,7,6,36,8,0,6,35,-12,90,3337,134,0,119,0,7,7
14168,2002,3160882,11200,102,4141,1,52,75,7,6,36,8,0,6,38,-11,98,3609,140,0,133,0,7,7
14558,2003,3160882,11200,103,4141,1,52,75,7,6,36,8,0,6,34,-15,87,3823,147,0,148,0,7,7
15301,2004,3160882,11200,104,4141,1,52,75,7,6,36,8,0,6,33,-24,79,3961,144,0,156,0,7,7
16179,2005,3160882,11200,105,4141,1,52,75,7,7,44,8,0,6,38,-14,94,3472,156,0,139,0,7,7
16976,2006,3160882,11200,106,4141,1,52,75,7,7,44,8,0,6,37,-13,100,3950,144,0,132,0,7,7
17936,2007,3160882,11200,107,4141,1,52,75,7,7,44,8,0,6,38,-23,90,2953,145,0,120,0,7,7
18434,2008,3160882,11200,108,4141,1,52,75,7,7,44,8,0,6,37,-15,101,3283,144,0,125,0,7,7
19481,2009,3160882,11200,109,4141,1,52,75,7,7,44,8,0,6,33,-21,86,3853,152,0,140,0,7,7
20289,2010,3160882,11200,110,4141,1,52,75,7,7,44,8,0,6,37,-14,65,2879,142,0,111,0,7,7
21376,2011,3160882,11200,111,4141,1,52,75,7,7,44,8,0,6,38,-17,86,4201,135,0,150,0,7,7
21897,2012,3160882,11200,112,4141,1,52,75,8,7,78,8,0,6,41,-11,95,3234,145,0,122,1,7,7
22424,2013,3160882,11200,113,4141,1,52,75,7,7,78,8,0,6,35,-16,107,3462,138,0,143,1,8,7
23052,2014,3160882,11200,114,4141,1,52,75,7,7,78,8,0,6,35,-23,94,3215,140,0,142,1,7,8
23734,2015,3160882,11200,115,4141,1,52,75,7,7,107,8,0,6,35,-20,72,3707,145,0,139,1,7,7
24897,2016,3160882,11200,116,3797,1,51,68,7,7,78,8,0,6,37,-15,83,3460,143,0,141,1,7,7
25348,2017,3160882,17718,117,3797,1,51,68,7,7,78,8,0,6,34,-14,80,3741,139,0,133,1,7,7
18435,2008,3160904,1600,8,4801,1,48,38,8,8,44,8,1,2,37,-15,101,3283,144,0,125,0,8,8
19780,2009,3160904,1600,9,4801,1,48,38,8,8,44,8,1,2,33,-21,86,3853,152,0,140,0,8,8
20070,2010,3160904,1600,10,4801,1,48,38,8,8,44,8,1,2,37,-14,65,2879,142,0,111,0,8,8
21377,2011,3160904,1600,11,4801,1,48,38,8,8,44,8,1,2,38,-17,86,4201,135,0,150,0,8,8
21898,2012,3160904,1600,12,4801,1,48,38,8,8,85,8,1,2,41,-11,95,3234,145,0,122,0,8,8
22435,2013,3160904,1600,13,4801,1,48,38,8,8,85,8,1,2,35,-16,107,3462,138,0,143,0,8,8
23053,2014,3160904,1600,14,4801,1,48,38,8,8,85,8,1,2,35,-23,94,3215,140,0,142,0,8,8
23735,2015,3160904,1600,15,4801,1,48,38,8,8,107,8,1,2,35,-20,72,3707,145,0,139,0,8,8
24903,2016,3160904,1600,16,4801,1,48,38,7,8,85,8,1,2,37,-15,83,3460,143,0,141,0,8,8
25393,2017,3160904,1600,17,4801,1,48,38,7,8,85,8,1,2,34,-14,80,3741,139,0,133,0,7,8
26008,2018,3160904,1600,18,4801,1,48,38,8,8,85,8,1,2,35,-19,106,4242,146,0,158,1,7,7
27508,2019,3160904,1600,19,4801,1,48,38,8,8,85,8,1,2,37,-20,96,3857,139,0,146,1,8,7
28239,2020,3160904,1600,20,4801,1,48,38,8,8,85,8,1,2,36,-11,96,3905,145,0,154,1,8,8
28440,2021,3160904,1600,21,4801,1,48,38,8,8,85,8,1,1,36,-16,92,3764,139,0,145,1,8,8
10112,1997,3160939,11200,54,12816,1,63,80,7,7,44,8,0,6,35,-19,105,3546,145,0,119,0,7,7
10625,1998,3160939,11200,55,12816,1,63,80,7,7,44,8,0,6,35,-12,81,3669,149,0,118,0,7,7
11681,1999,3160939,11200,56,12816,1,63,80,7,7,44,8,0,6,38,-23,90,2588,151,0,95,0,7,7
12769,2000,3160939,11200,57,12816,1,63,80,7,7,44,8,0,6,33,-16,84,3222,139,0,109,0,7,7
12869,2001,3160939,11200,58,12816,1,63,80,7,7,44,8,0,6,35,-12,90,3337,134,0,119,0,7,7
14169,2002,3160939,11200,59,12816,1,63,80,7,7,44,8,0,6,38,-11,98,3609,140,0,133,0,7,7
14416,2003,3160939,11200,60,12816,1,63,80,7,7,44,8,0,6,34,-15,87,3823,147,0,148,0,7,7
15302,2004,3160939,11200,61,12816,1,63,80,7,7,44,8,0,6,33,-24,79,3961,144,0,156,0,7,7
16336,2005,3160939,11200,62,12816,1,63,80,7,7,44,8,0,3,38,-14,94,3472,156,0,139,0,7,7
17175,2006,3160939,11200,63,12816,1,63,80,7,7,44,8,0,3,37,-13,100,3950,144,0,132,0,7,7
17938,2007,3160939,11200,64,12816,1,63,80,7,7,44,8,0,3,38,-23,90,2953,145,0,120,0,7,7
18436,2008,3160939,11200,65,12816,1,63,80,7,7,44,8,0,3,37,-15,101,3283,144,0,125,0,7,7
19781,2009,3160939,11200,66,12816,1,63,80,7,7,44,8,0,3,33,-21,86,3853,152,0,140,0,7,7
20071,2010,3160939,11200,67,12816,1,63,80,7,7,44,8,0,3,37,-14,65,2879,142,0,111,0,7,7
21378,2011,3160939,11200,68,12816,1,63,80,7,7,44,8,0,3,38,-17,86,4201,135,0,150,0,7,7
22001,2012,3160939,11200,69,12816,1,63,80,6,7,78,8,0,3,41,-11,95,3234,145,0,122,0,7,7
22436,2013,3160939,11200,70,12816,1,63,80,6,7,78,8,0,3,35,-16,107,3462,138,0,143,0,6,7
23054,2014,3160939,11200,71,12816,1,63,80,6,7,78,8,0,3,35,-23,94,3215,140,0,142,0,6,6
23736,2015,3160939,11200,72,11871,1,63,74,6,7,107,8,0,3,35,-20,72,3707,145,0,139,0,6,6
25055,2016,3160939,11200,73,11871,1,63,74,6,6,78,8,0,3,37,-15,83,3460,143,0,141,0,6,6
25607,2017,3160939,26000,74,11871,1,63,74,6,7,78,8,0,3,34,-14,80,3741,139,0,133,0,6,6
10113,1997,3160947,2000,81,3126,8,60,22,7,2,10,8,0,6,35,-19,105,3546,145,0,119,0,7,7
10626,1998,3160947,2000,82,3126,8,60,22,7,2,10,8,0,6,35,-12,81,3669,149,0,118,0,7,7
11684,1999,3160947,2000,83,3126,8,60,22,7,2,10,8,0,6,38,-23,90,2588,151,0,95,0,7,7
12770,2000,3160947,2000,84,3126,8,60,22,7,0,0,8,0,6,33,-16,84,3222,139,0,109,0,7,7
13098,2001,3160947,2000,85,3126,8,60,22,7,0,0,8,0,6,35,-12,90,3337,134,0,119,0,7,7
14170,2002,3160947,2000,86,3126,8,60,22,6,0,0,8,0,6,38,-11,98,3609,140,0,133,0,7,7
14417,2003,3160947,2000,87,3126,8,60,22,6,0,0,8,0,6,34,-15,87,3823,147,0,148,0,6,7
15303,2004,3160947,2000,88,3126,8,60,22,6,0,0,8,0,6,33,-24,79,3961,144,0,156,0,6,6
16337,2005,3160947,2000,89,3126,8,60,22,6,0,0,8,0,6,38,-14,94,3472,156,0,139,0,6,6
17176,2006,3160947,2000,90,3126,8,60,22,6,0,0,8,0,6,37,-13,100,3950,144,0,132,0,6,6
17944,2007,3160947,2000,91,3126,8,60,22,6,0,0,8,0,6,38,-23,90,2953,145,0,120,0,6,6
18437,2008,3160947,2000,92,3126,8,60,22,6,0,0,8,0,6,37,-15,101,3283,144,0,125,0,6,6
19782,2009,3160947,2000,93,3126,8,60,22,6,0,0,8,0,6,33,-21,86,3853,152,0,140,0,6,6
20072,2010,3160947,2000,94,3126,8,60,22,6,0,0,8,0,6,37,-14,65,2879,142,0,111,0,6,6
21245,2011,3160947,2000,95,3126,8,60,22,6,0,0,8,0,6,38,-17,86,4201,135,0,150,0,6,6
22002,2012,3160947,2000,96,3126,8,60,22,6,0,0,8,0,6,41,-11,95,3234,145,0,122,0,6,6
22306,2013,3160947,2000,97,3126,8,60,22,5,0,0,8,0,6,35,-16,107,3462,138,0,143,0,6,6
10114,1997,3160998,11200,54,12816,1,63,80,7,7,44,8,0,9,35,-19,105,3546,145,0,119,0,7,7
10627,1998,3160998,11200,55,12816,1,63,80,7,7,44,8,0,9,35,-12,81,3669,149,0,118,0,7,7
11685,1999,3160998,11200,56,12816,1,63,80,7,7,44,8,0,9,38,-23,90,2588,151,0,95,0,7,7
12771,2000,3160998,11200,57,12816,1,63,80,7,7,44,8,0,6,33,-16,84,3222,139,0,109,0,7,7
13099,2001,3160998,11200,58,12816,1,63,80,7,7,44,8,0,6,35,-12,90,3337,134,0,119,0,7,7
14171,2002,3160998,11200,59,12816,1,63,80,7,7,44,8,0,6,38,-11,98,3609,140,0,133,0,7,7
14418,2003,3160998,11200,60,12816,1,63,80,7,7,44,8,0,6,34,-15,87,3823,147,0,148,0,7,7
15304,2004,3160998,11200,61,12816,1,63,80,7,7,44,8,0,6,33,-24,79,3961,144,0,156,0,7,7
16338,2005,3160998,11200,62,12816,1,63,80,7,7,44,8,0,3,38,-14,94,3472,156,0,139,0,7,7
17177,2006,3160998,11200,63,12816,1,63,80,7,7,44,8,0,3,37,-13,100,3950,144,0,132,0,7,7
17945,2007,3160998,11200,64,12816,1,63,80,7,7,44,8,0,3,38,-23,90,2953,145,0,120,0,7,7
18438,2008,3160998,11200,65,12816,1,63,80,7,7,44,8,0,3,37,-15,101,3283,144,0,125,0,7,7
19783,2009,3160998,11200,66,12816,1,63,80,7,7,44,8,0,3,33,-21,86,3853,152,0,140,0,7,7
20073,2010,3160998,11200,67,12816,1,63,80,7,7,44,8,0,3,37,-14,65,2879,142,0,111,0,7,7
21246,2011,3160998,11200,68,12816,1,63,80,7,7,44,8,0,3,38,-17,86,4201,135,0,150,0,7,7
22003,2012,3160998,11200,69,12816,1,63,80,6,7,78,8,0,3,41,-11,95,3234,145,0,122,0,7,7
22307,2013,3160998,11200,70,12816,1,63,80,6,7,78,8,0,3,35,-16,107,3462,138,0,143,0,6,7
23055,2014,3160998,11200,71,12816,1,63,80,6,7,78,8,0,3,35,-23,94,3215,140,0,142,0,6,6
23737,2015,3160998,11200,72,11871,1,63,74,6,7,107,8,0,3,35,-20,72,3707,145,0,139,0,6,6
25056,2016,3160998,11200,73,11871,1,63,74,6,7,78,8,0,3,37,-15,83,3460,143,0,141,0,6,6
25608,2017,3160998,26000,74,11871,1,63,74,6,7,81,8,0,3,34,-14,80,3741,139,0,133,0,6,6
10120,1997,3161005,2900,67,1799,1,32,49,6,6,38,8,0,2,35,-19,105,3546,145,0,119,0,6,6
10628,1998,3161005,2900,68,1799,1,32,49,6,6,38,8,0,2,35,-12,81,3669,149,0,118,0,6,6
11686,1999,3161005,2900,69,1799,1,32,49,6,6,38,8,0,2,38,-23,90,2588,151,0,95,0,6,6
12772,2000,3161005,2900,70,1799,1,32,49,6,6,38,8,0,2,33,-16,84,3222,139,0,109,0,6,6
13100,2001,3161005,2900,71,1799,1,32,49,6,5,38,8,0,2,35,-12,90,3337,134,0,119,0,6,6
14172,2002,3161005,2900,72,1693,1,32,46,6,5,44,8,1,2,38,-11,98,3609,140,0,133,0,6,6
14319,2003,3161005,2900,73,1693,1,32,46,6,5,44,8,1,2,34,-15,87,3823,147,0,148,0,6,6
15305,2004,3161005,2900,74,1693,1,32,46,6,5,44,8,1,2,33,-24,79,3961,144,0,156,0,6,6
16339,2005,3161005,2900,75,1693,1,32,46,9,7,44,8,1,2,38,-14,94,3472,156,0,139,1,6,6
17178,2006,3161005,2900,76,1693,1,32,46,9,7,44,8,1,2,37,-13,100,3950,144,0,132,1,9,6
17946,2007,3161005,2900,77,1693,1,32,46,9,7,44,8,1,2,38,-23,90,2953,145,0,120,1,9,9
18439,2008,3161005,2900,78,1693,1,32,46,9,7,44,8,1,2,37,-15,101,3283,144,0,125,1,9,9
19784,2009,3161005,2900,79,1693,1,32,46,9,7,44,8,1,2,33,-21,86,3853,152,0,140,1,9,9
20074,2010,3161005,2900,80,1693,1,32,46,9,7,44,8,1,2,37,-14,65,2879,142,0,111,1,9,9
21247,2011,3161005,2900,81,1693,1,32,46,9,7,44,8,1,2,38,-17,86,4201,135,0,150,1,9,9
22004,2012,3161005,2900,82,1693,1,32,46,8,7,82,8,1,2,41,-11,95,3234,145,0,122,1,9,9
22308,2013,3161005,2900,83,1693,1,32,46,8,7,82,8,1,2,35,-16,107,3462,138,0,143,1,8,9
23058,2014,3161005,2900,84,1693,1,32,46,8,7,82,8,1,2,35,-23,94,3215,140,0,142,1,8,8
23738,2015,3161005,2900,85,1693,1,32,46,8,7,107,8,1,2,35,-20,72,3707,145,0,139,1,8,8
25057,2016,3161005,2900,86,1693,1,32,46,8,7,82,8,1,2,37,-15,83,3460,143,0,141,1,8,8
25609,2017,3161005,2900,87,1693,1,32,46,8,7,82,8,1,2,34,-14,80,3741,139,0,133,1,8,8
26011,2018,3161005,2900,88,1693,1,32,46,8,7,82,8,1,2,35,-19,106,4242,146,0,158,1,8,8
27511,2019,3161005,2900,89,1693,1,32,46,8,7,82,8,1,2,37,-20,96,3857,139,0,146,1,8,8
28242,2020,3161005,2900,90,1693,1,32,46,8,7,74,8,1,2,36,-11,96,3905,145,0,154,1,8,8
28443,2021,3161005,2900,91,1693,1,32,46,8,7,75,8,1,1,36,-16,92,3764,139,0,145,1,8,8
12773,2000,3161188,474,4,1898,1,56,32,9,8,44,8,1,2,33,-16,84,3222,139,0,109,0,9,9
13101,2001,3161188,474,5,1898,1,56,32,9,8,44,8,1,2,35,-12,90,3337,134,0,119,0,9,9
13954,2002,3161188,474,6,1898,1,56,32,9,8,44,8,1,2,38,-11,98,3609,140,0,133,0,9,9
14320,2003,3161188,474,7,1898,1,56,32,9,8,44,8,1,2,34,-15,87,3823,147,0,148,0,9,9
15370,2004,3161188,474,8,1898,1,56,32,9,8,44,8,1,2,33,-24,79,3961,144,0,156,0,9,9
16340,2005,3161188,474,9,1898,1,56,32,9,8,44,8,1,2,38,-14,94,3472,156,0,139,0,9,9
16858,2006,3161188,474,10,1898,1,56,32,9,8,44,8,1,2,37,-13,100,3950,144,0,132,0,9,9
17947,2007,3161188,474,11,1898,1,56,32,9,8,44,8,1,2,38,-23,90,2953,145,0,120,0,9,9
18440,2008,3161188,474,12,1898,1,56,32,9,8,44,8,1,2,37,-15,101,3283,144,0,125,0,9,9
19785,2009,3161188,474,13,1898,1,56,32,9,8,44,8,1,2,33,-21,86,3853,152,0,140,0,9,9
20075,2010,3161188,474,14,1898,1,56,32,9,8,44,8,1,2,37,-14,65,2879,142,0,111,0,9,9
21248,2011,3161188,474,15,1898,1,56,32,9,8,44,8,1,2,38,-17,86,4201,135,0,150,0,9,9
22005,2012,3161188,474,16,1898,1,56,32,8,7,110,8,1,2,41,-11,95,3234,145,0,122,0,9,9
22309,2013,3161188,474,17,1898,1,56,32,8,7,110,8,1,2,35,-16,107,3462,138,0,143,0,8,9
23187,2014,3161188,474,18,1898,1,56,32,8,7,110,8,1,2,35,-23,94,3215,140,0,142,0,8,8
23739,2015,3161188,474,19,1898,1,56,32,8,7,110,8,1,2,35,-20,72,3707,145,0,139,0,8,8
25058,2016,3161188,474,20,1898,1,56,32,8,7,107,8,1,2,37,-15,83,3460,143,0,141,0,8,8
25610,2017,3161188,474,21,1898,1,56,32,8,7,107,8,1,2,34,-14,80,3741,139,0,133,0,8,8
26012,2018,3161188,474,22,1898,1,56,32,8,7,107,8,1,2,35,-19,106,4242,146,0,158,0,8,8
27512,2019,3161188,474,23,1898,1,56,32,8,7,107,8,1,2,37,-20,96,3857,139,0,146,0,8,8
28243,2020,3161188,474,24,1898,1,56,32,8,7,107,8,1,2,36,-11,96,3905,145,0,154,0,8,8
28444,2021,3161188,474,25,1898,1,56,32,8,7,107,8,1,1,36,-16,92,3764,139,0,145,0,8,8
9930,1997,3161277,2694,78,2875,1,58,47,4,4,40,8,0,9,35,-19,105,3546,145,0,119,0,4,4
10582,1998,3161277,2694,79,2875,1,58,47,4,4,40,8,0,9,35,-12,81,3669,149,0,118,0,4,4
11688,1999,3161277,2694,80,2875,1,58,47,4,4,40,8,0,9,38,-23,90,2588,151,0,95,0,4,4
12495,2000,3161277,2694,81,2197,1,47,44,4,4,44,8,1,9,33,-16,84,3222,139,0,109,0,4,4
12870,2001,3161277,2694,82,2197,1,47,44,9,7,44,8,1,9,35,-12,90,3337,134,0,119,1,4,4
13955,2002,3161277,2694,83,2197,1,47,44,9,7,44,8,1,9,38,-11,98,3609,140,0,133,1,9,4
14427,2003,3161277,2694,84,2197,1,47,44,9,7,44,8,1,9,34,-15,87,3823,147,0,148,1,9,9
15371,2004,3161277,2694,85,2197,1,47,44,9,7,44,8,1,9,33,-24,79,3961,144,0,156,1,9,9
16015,2005,3161277,2694,86,2197,1,47,44,9,7,44,8,1,9,38,-14,94,3472,156,0,139,1,9,9
16859,2006,3161277,2694,87,2197,1,47,44,9,7,44,8,1,9,37,-13,100,3950,144,0,132,1,9,9
17733,2007,3161277,2694,88,2197,1,47,44,9,7,44,8,1,9,38,-23,90,2953,145,0,120,1,9,9
18441,2008,3161277,2694,89,2197,1,47,44,8,7,44,8,1,9,37,-15,101,3283,144,0,125,1,9,9
19786,2009,3161277,2694,90,2197,1,47,44,8,7,44,8,1,9,33,-21,86,3853,152,0,140,1,8,9
20076,2010,3161277,2694,91,2197,1,47,44,8,7,44,8,1,9,37,-14,65,2879,142,0,111,1,8,8
21250,2011,3161277,2694,92,2197,1,47,44,8,7,44,8,1,9,38,-17,86,4201,135,0,150,1,8,8
22006,2012,3161277,2694,93,2197,1,47,44,7,7,51,8,1,9,41,-11,95,3234,145,0,122,1,8,8
22310,2013,3161277,2694,94,2197,1,47,44,7,7,51,8,1,9,35,-16,107,3462,138,0,143,1,7,8
23188,2014,3161277,2694,95,2197,1,47,44,7,7,51,8,1,9,35,-23,94,3215,140,0,142,1,7,7
23720,2015,3161277,2694,96,2181,1,47,44,7,7,107,8,1,9,35,-20,72,3707,145,0,139,1,7,7
25064,2016,3161277,2694,97,33815,1,73,44,7,7,51,8,1,9,37,-15,83,3460,143,0,141,1,7,7
25611,2017,3161277,2694,98,33815,1,73,44,7,7,51,8,1,9,34,-14,80,3741,139,0,133,1,7,7
26013,2018,3161277,2694,99,33815,1,73,44,7,7,51,8,1,9,35,-19,106,4242,146,0,158,1,7,7
27513,2019,3161277,2694,100,33815,1,73,44,7,7,61,8,1,9,37,-20,96,3857,139,0,146,1,7,7
28244,2020,3161277,2694,101,33815,1,73,44,7,7,61,8,1,9,36,-11,96,3905,145,0,154,1,7,7
28445,2021,3161277,2694,102,34064,1,73,44,7,7,60,8,1,2,36,-16,92,3764,139,0,145,1,7,7
9931,1997,3161331,1500,43,979,1,23,35,7,7,44,8,0,2,35,-19,105,3546,145,0,119,0,7,7
10583,1998,3161331,1500,44,979,1,23,35,7,7,44,8,0,2,35,-12,81,3669,149,0,118,0,7,7
11691,1999,3161331,1500,45,979,1,23,35,7,7,44,8,0,2,38,-23,90,2588,151,0,95,0,7,7
12496,2000,3161331,1500,46,840,1,22,35,7,7,44,8,0,2,33,-16,84,3222,139,0,109,0,7,7
12871,2001,3161331,1500,47,840,1,22,35,7,7,44,8,0,2,35,-12,90,3337,134,0,119,0,7,7
13956,2002,3161331,1500,48,840,1,22,35,7,7,44,8,0,2,38,-11,98,3609,140,0,133,0,7,7
14428,2003,3161331,1500,49,840,1,22,35,7,7,44,8,0,2,34,-15,87,3823,147,0,148,0,7,7
15372,2004,3161331,1500,50,840,1,22,35,7,7,44,8,0,2,33,-24,79,3961,144,0,156,0,7,7
16016,2005,3161331,1500,51,840,1,22,35,7,5,32,8,0,2,38,-14,94,3472,156,0,139,0,7,7
16860,2006,3161331,1500,52,840,1,22,35,7,5,32,8,0,2,37,-13,100,3950,144,0,132,0,7,7
17734,2007,3161331,1500,53,840,1,22,35,7,5,32,8,0,2,38,-23,90,2953,145,0,120,0,7,7
18442,2008,3161331,1500,54,840,1,22,35,7,5,32,8,0,2,37,-15,101,3283,144,0,125,0,7,7
19787,2009,3161331,1500,55,840,1,22,35,7,5,32,8,0,2,33,-21,86,3853,152,0,140,0,7,7
20077,2010,3161331,1500,56,840,1,22,35,7,5,32,8,0,2,37,-14,65,2879,142,0,111,0,7,7
21259,2011,3161331,1500,57,840,1,22,35,7,5,32,8,0,2,38,-17,86,4201,135,0,150,0,7,7
21917,2012,3161331,1500,58,840,1,22,35,6,5,32,8,0,2,41,-11,95,3234,145,0,122,0,7,7
22476,2013,3161331,1500,59,840,1,22,35,6,5,32,8,0,2,35,-16,107,3462,138,0,143,0,6,7
23189,2014,3161331,1500,60,840,1,22,35,5,5,32,8,0,2,35,-23,94,3215,140,0,142,0,6,6
23868,2015,3161331,1500,61,840,1,22,35,6,6,105,8,0,2,35,-20,72,3707,145,0,139,1,5,6
25065,2016,3161331,1500,62,840,1,22,35,6,5,32,8,0,2,37,-15,83,3460,143,0,141,1,6,5
25612,2017,3161331,1500,63,840,1,22,35,6,5,35,8,0,2,34,-14,80,3741,139,0,133,1,6,6
5136,1990,3161358,1500,27,3058,1,44,25,6,5,59,8,0,2,36,-13,104,4200,140,0,137,0,6,6
6032,1991,3161358,1500,28,3058,1,44,25,6,5,59,8,0,2,36,-16,101,3661,140,0,139,0,6,6
6383,1992,3161358,1500,29,3058,1,44,25,6,6,59,8,0,2,31,-17,102,3885,150,0,137,0,6,6
7213,1993,3161358,1000,30,3058,1,44,25,6,0,0,8,0,2,36,-16,102,3597,146,0,142,0,6,6
7716,1994,3161358,1000,31,3058,1,44,25,7,6,36,8,9,9,34,-27,94,3349,148,0,123,1,6,6
8844,1995,3161358,1000,32,3058,1,44,25,8,6,36,8,9,9,36,-19,90,3132,148,0,127,2,7,6
9595,1996,3161358,1000,33,3058,1,44,25,8,6,36,8,9,9,33,-20,97,3873,146,0,135,2,8,7
9932,1997,3161358,1000,34,3058,1,44,25,8,6,36,8,9,9,35,-19,105,3546,145,0,119,2,8,8
10584,1998,3161358,1000,35,3058,1,44,25,7,6,36,8,9,9,35,-12,81,3669,149,0,118,2,8,8
11692,1999,3161358,1000,36,3058,1,44,25,7,6,36,8,9,9,38,-23,90,2588,151,0,95,2,7,8
12497,2000,3161358,1000,37,3058,1,44,25,7,6,36,8,9,9,33,-16,84,3222,139,0,109,2,7,7
12872,2001,3161358,1000,38,3058,1,44,25,7,6,36,8,9,9,35,-12,90,3337,134,0,119,2,7,7
13880,2002,3161358,1000,39,3058,1,44,25,7,6,36,8,9,9,38,-11,98,3609,140,0,133,2,7,7
14429,2003,3161358,1000,40,3058,1,44,25,7,6,36,8,9,9,34,-15,87,3823,147,0,148,2,7,7
15373,2004,3161358,1000,41,3058,1,44,25,7,6,36,8,9,9,33,-24,79,3961,144,0,156,2,7,7
15963,2005,3161358,1000,42,3058,1,44,25,7,7,44,8,9,9,38,-14,94,3472,156,0,139,2,7,7
16861,2006,3161358,1000,43,3058,1,44,25,7,7,44,8,9,9,37,-13,100,3950,144,0,132,2,7,7
17735,2007,3161358,1000,44,3058,1,44,25,7,7,44,8,9,9,38,-23,90,2953,145,0,120,2,7,7
18340,2008,3161358,1000,45,3058,1,44,25,7,7,44,8,9,9,37,-15,101,3283,144,0,125,2,7,7
19788,2009,3161358,1000,46,3058,1,44,25,7,7,44,8,9,9,33,-21,86,3853,152,0,140,2,7,7
20078,2010,3161358,1000,47,3058,1,44,25,7,7,44,8,9,9,37,-14,65,2879,142,0,111,2,7,7
21260,2011,3161358,1000,48,3058,1,44,25,7,7,44,8,9,9,38,-17,86,4201,135,0,150,2,7,7
21918,2012,3161358,1000,49,3058,1,44,25,7,6,58,8,9,9,41,-11,95,3234,145,0,122,2,7,7
22477,2013,3161358,1000,50,3058,1,44,25,7,6,58,8,9,9,35,-16,107,3462,138,0,143,2,7,7
23190,2014,3161358,1000,51,3058,1,44,25,7,6,58,8,9,9,35,-23,94,3215,140,0,142,2,7,7
23869,2015,3161358,1000,52,3058,1,44,25,7,6,107,8,9,9,35,-20,72,3707,145,0,139,2,7,7
25066,2016,3161358,1000,53,3058,1,44,25,7,7,58,8,9,9,37,-15,83,3460,143,0,141,2,7,7
25613,2017,3161358,1000,54,3058,1,44,25,7,6,58,8,9,9,34,-14,80,3741,139,0,133,2,7,7
26015,2018,3161358,1000,55,3058,1,44,25,7,6,58,8,9,9,35,-19,106,4242,146,0,158,2,7,7
27515,2019,3161358,1000,56,3058,1,44,25,7,6,58,8,9,9,37,-20,96,3857,139,0,146,2,7,7
27614,2020,3161358,1000,57,3058,1,44,25,7,6,58,8,9,9,36,-11,96,3905,145,0,154,2,7,7
28455,2021,3161358,1000,58,3058,1,44,25,7,6,57,8,9,2,36,-16,92,3764,139,0,145,2,7,7
5137,1990,3161366,1500,27,3058,1,44,25,6,5,59,8,0,2,36,-13,104,4200,140,0,137,0,6,6
6033,1991,3161366,1500,28,3058,1,44,25,6,5,59,8,0,2,36,-16,101,3661,140,0,139,0,6,6
6384,1992,3161366,1500,29,3058,1,44,25,6,5,59,8,0,2,31,-17,102,3885,150,0,137,0,6,6
7214,1993,3161366,1000,30,3058,1,44,25,6,0,0,8,0,2,36,-16,102,3597,146,0,142,0,6,6
7984,1994,3161366,1000,31,3058,1,44,25,7,6,36,8,9,9,34,-27,94,3349,148,0,123,1,6,6
8845,1995,3161366,1000,32,3058,1,44,25,8,6,36,8,9,9,36,-19,90,3132,148,0,127,2,7,6
9613,1996,3161366,1000,33,3058,1,44,25,8,6,36,8,9,9,33,-20,97,3873,146,0,135,2,8,7
9938,1997,3161366,1000,34,3058,1,44,25,8,6,36,8,9,9,35,-19,105,3546,145,0,119,2,8,8
10833,1998,3161366,1000,35,3058,1,44,25,8,6,36,8,9,9,35,-12,81,3669,149,0,118,2,8,8
11707,1999,3161366,1000,36,3058,1,44,25,8,6,36,8,9,9,38,-23,90,2588,151,0,95,2,8,8
12498,2000,3161366,1000,37,3058,1,44,25,8,6,36,8,9,9,33,-16,84,3222,139,0,109,2,8,8
12873,2001,3161366,1000,38,3058,1,44,25,8,6,36,8,9,9,35,-12,90,3337,134,0,119,2,8,8
